resturl,title,latitude,longitude,rating,reviewCount,categories,photos,URL,neighborhood,menu,reservable,yelpDelivery,slides,sponsor,claim,eliteReviews,transit,hours,attire,creditCards,parking,price,groups,kids,reservations,deal,delivery,takeout,service,outdoorSeating,wifi,meals,bestNights,happyHour,alcohol,smoking,coatCheck,noise,goodForDancing,ambience,tv,caters,wheelchairAccessible
http://www.yelp.com/biz/muzzarella-pizza-new-york,Muzzarella Pizza,40.7302263,-73.9806637,3.5,78,Pizza,Has photos,muzzarellapizza.com,"['East Village', 'Alphabet City']",None,None,None,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)",None,Casual,No,Street,$,No,Yes,No,None,Yes,Yes,No,No,No,"Lunch, Dinner, Late Night",None,None,No,None,None,Average,None,None,No,No,Yes
http://www.yelp.com/biz/chipotle-new-york-2,Chipotle,40.7291291,-73.9887552,4.0,82,Mexican,Has photos,chipotle.com,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",None,Casual,Yes,Street,$,Yes,Yes,No,None,No,Yes,No,No,No,Lunch,None,None,Beer & Wine Only,None,None,Quiet,None,Casual,No,Yes,Yes
http://www.yelp.com/biz/animals-food-and-drink-new-york,Animals Food and Drink,40.725055,-73.977807,5.0,4,"Food, Sandwiches",Has photos,animalsnyc.com,"['East Village', 'Alphabet City']",None,None,None,None,None,None,None,1 Ave. (L),Mon-Fri 11 am - 5 pm,Casual,None,None,None,None,Yes,No,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/kool-bloo-new-york-4,Kool Bloo,40.7289375,-73.9812633,2.0,16,Burgers,Has photos,koolbloo.com,"['East Village', 'Alphabet City']",Has menu,None,Delivery system,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)",None,Casual,Yes,Street,$$,No,Yes,No,Has deal,Yes,Yes,No,Yes,No,Late Night,None,None,No,None,None,None,None,None,No,No,None
http://www.yelp.com/biz/physical-graffitea-new-york,Physical GraffiTea,40.727188,-73.984927,4.0,43,"Coffee & Tea, Tea Rooms, Cafes",Has photos,physicalgraffitea.com,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"1 Ave. (L)
2 Ave. (F)
Astor Pl (4, 6, 6X)",None,Casual,Yes,Street,$$$,Yes,Yes,No,None,No,Yes,No,No,Free,None,None,None,No,None,None,Quiet,None,Casual,No,No,No
http://www.yelp.com/biz/bite-me-best-new-york,Bite Me Best,40.7251284,-73.9780667,4.0,26,Pizza,Has photos,None,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,Unclaimed,Has Elites,1 Ave. (L),None,Casual,Yes,None,$,Yes,Yes,No,None,Yes,Yes,No,No,None,"Lunch, Dinner, Late Night",None,None,No,None,None,Average,None,None,None,No,No
http://www.yelp.com/biz/crepes-canaveral-from-brittany-new-york,Crepes Canaveral From Brittany,40.7277222,-73.9856785,5.0,6,Food Stands,Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"1 Ave. (L)
Astor Pl (4, 6, 6X)
3 Ave. (L)","Mon, Wed-Fri 6 pm - 12 am
Sat-Sun 3 pm - 12 am",None,No,None,$,No,Yes,None,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/josies-bar-new-york,Josie's Bar,40.7247937,-73.9829747,5.0,4,American (New),Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
1 Ave. (L)",None,Casual,None,None,$,Yes,None,None,None,None,None,None,No,Free,None,None,None,Full Bar,None,None,Average,None,None,Yes,None,None
http://www.yelp.com/biz/organic-soul-cafe-new-york,Organic Soul Cafe,40.7238155,-73.9801883,5.0,3,"Venues & Event Spaces, Vegetarian",Has photos,sixthstreetcenter.org/csa/organic-…,"['East Village', 'Alphabet City']",None,None,None,None,None,Unclaimed,None,1 Ave. (L),None,Casual,None,Street,None,None,None,None,None,None,None,None,None,None,None,None,None,No,None,None,Average,None,None,None,None,None
http://www.yelp.com/biz/ten-degrees-bar-new-york,Ten Degrees Bar,40.726995,-73.983357,4.0,448,"Wine Bars, Gastropubs",Has photos,10degreesbar.com,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
2 Ave. (F)
3 Ave. (L)",Mon-Sun 12 pm - 4 am,Casual,Yes,Street,$$,Yes,No,Yes,None,No,No,Yes,No,No,Late Night,"Thu, Fri, Sat",Yes,Full Bar,No,No,Average,No,"Casual, Trendy",No,No,Yes
http://www.yelp.com/biz/halal-cart-new-york-15,Halal Cart,40.7293534,-73.9840123,4.0,12,Food Stands,Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,No,None,$,Yes,Yes,No,None,No,No,No,No,No,Late Night,None,None,No,None,None,Quiet,None,None,No,No,None
http://www.yelp.com/biz/ichiraku-ramen-bar-new-york,Ichiraku Ramen Bar,40.728113,-73.98533,2.5,17,Japanese,Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"1 Ave. (L)
Astor Pl (4, 6, 6X)
3 Ave. (L)","Mon-Thu, Sun 12 pm - 11 pm
Fri-Sat 12 pm - 12 am",Casual,Yes,Street,$$,Yes,Yes,Yes,None,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,Yes,No,Yes
http://www.yelp.com/biz/santa-barbara-deli-superette-manhattan,Santa Barbara Deli Superette,40.7282296,-73.9791262,4.5,4,Delis,Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)",Mon-Sat 6:30 am - 12 am,None,Yes,Street,$,None,None,None,None,None,Yes,None,None,Free,None,None,None,Beer & Wine Only,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/queen-vic-new-york,Queen Vic,40.72594,-73.9892179,3.5,46,"Pubs, British",Has photos,queenvicnyc.com/index.html,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)","Mon-Sat 4 pm - 4 am
Sun 4 pm - 10 pm",Casual,Yes,None,$$,Yes,No,No,None,No,No,Yes,No,None,Late Night,"Thu, Fri, Sat",Yes,Full Bar,No,No,Quiet,No,Casual,Yes,No,None
http://www.yelp.com/biz/new-saigon-new-york,New Saigon,40.7250234,-73.9873592,3.0,10,"Chinese, Vietnamese",Has photos,None,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)",None,Casual,None,None,$,None,None,None,None,Yes,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/spice-cove-new-york,Spice Cove,40.726714,-73.98747,3.5,164,"Indian, Pakistani, Asian Fusion",Has photos,spicecoveny.com,['East Village'],Has menu,Reservable,Delivery system,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)","Mon-Thu, Sun 12 pm - 12 am
Fri-Sat 12 pm - 1 am",Casual,Yes,Street,$$,No,No,Yes,Has deal,Yes,Yes,Yes,No,Free,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,"Casual, Romantic",No,Yes,No
http://www.yelp.com/biz/sonar-gaow-new-york,Sonar Gaow,40.726634,-73.987302,3.5,42,"Indian, Pakistani",Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)",None,Casual,Yes,Street,$,Yes,Yes,Yes,None,Yes,Yes,Yes,No,No,Dinner,None,None,No,None,None,Average,None,Casual,No,None,No
http://www.yelp.com/biz/everything-bagels-cafe-new-york,Everything Bagels Cafe,40.7320814248,-73.9877667077,2.5,68,Breakfast & Brunch,Has photos,ordereverythingbagelscafe.com,['East Village'],Has menu,None,Delivery system,None,None,Unclaimed,Has Elites,"3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)
Astor Pl (4, 6, 6X)",None,Casual,No,None,$,No,Yes,No,Has deal,Yes,Yes,No,Yes,No,Breakfast,None,None,No,None,None,Quiet,None,None,No,Yes,Yes
http://www.yelp.com/biz/tina-new-york-2,Tina,40.733133,-73.987643,3.5,9,Chinese,None,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)
Union Sq - 14 St. (L)",None,None,None,None,$,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/joey-pepperoni-pizza-new-york,Joey Pepperoni Pizza,40.73077,-73.9826439,3.5,11,Pizza,Has photos,None,['East Village'],None,None,Delivery system,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,None,None,$,None,Yes,No,Has deal,Yes,Yes,No,No,None,None,None,None,No,None,None,Average,None,None,No,None,None
http://www.yelp.com/biz/the-burger-shop-manhattan-3,The Burger Shop,40.7270094,-73.9838994,4.5,4,Burgers,Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
2 Ave. (F)
3 Ave. (L)",None,Casual,None,None,$,Yes,Yes,None,None,None,Yes,Yes,None,None,None,None,None,Beer & Wine Only,None,None,Average,None,None,Yes,No,None
http://www.yelp.com/biz/polish-g-i-delicatessen-new-york,Polish G.I. Delicatessen,40.726889,-73.9861619,4.5,16,"Grocery, Delis",Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
1 Ave. (L)",None,None,Yes,Street,$,No,Yes,None,None,None,Yes,No,No,None,None,None,None,Beer & Wine Only,None,None,Quiet,None,None,None,Yes,None
http://www.yelp.com/biz/avenue-a-asian-world-new-york,Avenue A Asian World,40.7258003,-73.9836999,2.5,3,Thai,None,None,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/nightingale-lounge-new-york,Nightingale Lounge,40.7317851,-73.9855527,3.0,39,"Restaurants, Lounges, Music Venues",Has photos,nightingalelounge.com,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"3 Ave. (L)
1 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)",None,Dressy,Yes,Street,$$,Yes,No,Yes,None,No,No,None,No,None,None,"Thu, Fri, Sat",Yes,Full Bar,No,No,Very Loud,None,None,Yes,None,Yes
http://www.yelp.com/biz/teriyaki-express-and-sushi-manhattan,Teriyaki Express and Sushi,40.7320714,-73.9879421,3.0,21,"Japanese, Sushi Bars",Has photos,teriyakiexpresssushi.com,['East Village'],None,None,None,None,None,None,Has Elites,"3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)
Astor Pl (4, 6, 6X)",None,Casual,Yes,None,$,No,Yes,None,None,Yes,Yes,Yes,No,None,None,None,None,No,None,None,Average,None,Casual,Yes,None,None
http://www.yelp.com/biz/gandhi-new-york,Gandhi,40.72662,-73.9864735,3.0,79,Indian,Has photos,gandhiny.com,['East Village'],Has menu,None,Delivery system,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
1 Ave. (L)",None,Casual,Yes,Street,$$,Yes,Yes,No,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Quiet,None,None,No,None,No
http://www.yelp.com/biz/99-cent-famous-pizza-new-york,99 Cent Famous Pizza,40.7310256958,-73.9818878174,4.5,5,Pizza,None,None,"['Stuyvesant Town', 'East Village']",None,None,None,None,None,Unclaimed,None,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,None,None,$,None,None,None,None,Yes,Yes,No,No,No,None,None,None,No,None,None,None,None,None,No,No,None
http://www.yelp.com/biz/robin-raj-discount-new-york,Robin Raj Discount,40.73307,-73.9876869,4.0,13,"Specialty Food, Shopping, Delis",None,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)
Union Sq - 14 St. (L)",None,Casual,Yes,Street,$,No,Yes,No,None,Yes,Yes,No,No,None,"Breakfast, Brunch, Lunch, Late Night",None,None,Beer & Wine Only,None,None,None,None,None,None,None,Yes
http://www.yelp.com/biz/archie-and-sons-new-york,Archie & Sons,40.729532,-73.989555,4.0,10,Diners,Has photos,archieandsons.com,['East Village'],None,None,Delivery system,None,None,None,None,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Wed 7:30 am - 10 pm
Thu-Fri 7:30 am - 2 am
Sat 8:30 am - 2 am
Sun 8:30 am - 10 pm",Casual,Yes,None,$,None,Yes,No,Has deal,Yes,Yes,Yes,No,None,None,None,None,No,None,None,Average,None,None,No,None,None
http://www.yelp.com/biz/dana-falafel-shawarma-deli-new-york,Dana Falafel Shawarma Deli,40.7243008,-73.9878465,4.5,4,Falafel,Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Delancey St. (F)",None,None,Yes,None,$$,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,No
http://www.yelp.com/biz/tacos-morelos-new-york-2,Tacos Morelos,40.7274619081,-73.9832050287,4.5,3,Mexican,Has photos,None,"['East Village', 'Alphabet City']",None,None,Delivery system,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,None,None,$,No,No,None,Has deal,Yes,Yes,Yes,None,None,None,None,None,Beer & Wine Only,None,None,Average,None,None,Yes,None,None
http://www.yelp.com/biz/nadoori-new-york,Nadoori,40.7305396,-73.9902172,3.0,5,Korean,Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",None,Casual,Yes,None,$$,No,No,No,None,None,Yes,Yes,No,None,None,None,None,None,None,None,None,None,None,None,None,Yes
http://www.yelp.com/biz/papaya-king-new-york-4,Papaya King,40.7294873651,-73.9893791089,3.5,21,"Juice Bars & Smoothies, Hot Dogs",Has photos,papayaking.com,['East Village'],None,None,Delivery system,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",None,Casual,None,None,$,Yes,Yes,No,Has deal,None,Yes,No,No,None,None,None,None,No,None,None,Average,None,None,None,None,None
http://www.yelp.com/biz/doc-hollidays-new-york,Doc Holliday's,40.7272274,-73.9828253,4.0,166,"Bars, American (New)",Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
2 Ave. (F)",Mon-Sun 12 pm - 4 am,Casual,Yes,Street,$,Yes,No,No,None,No,No,No,No,No,Late Night,"Tue, Fri, Sat",Yes,Full Bar,No,No,Loud,Yes,Divey,Yes,No,Yes
http://www.yelp.com/biz/healthfully-organic-market-new-york,Healthfully Organic Market,40.7255569456,-73.9884738099,4.5,18,"Health Markets, Grocery, Gluten-Free",Has photos,healthfully.com,['East Village'],None,None,Delivery system,Has slides,Sponsors,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)","Mon-Thu 9 am - 10 pm
Fri 9 am - 9 pm
Sat 10 am - 9 pm
Sun 10 am - 8 pm",Casual,Yes,Street,$$,Yes,Yes,No,Has deal,Yes,Yes,No,No,None,None,None,None,No,None,None,None,None,None,None,None,Yes
http://www.yelp.com/biz/cookies-and-booze-part-ix-new-york,Cookies & Booze Part IX,40.7241934721,-73.9878129959,5.0,2,"Bars, American (Traditional)",Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Delancey St. (F)",None,None,None,None,None,None,None,None,None,None,None,None,Yes,None,None,None,None,Full Bar,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/hayaty-new-york,Hayaty,40.7259195,-73.9838009,4.5,7,"Hookah Bars, Middle Eastern, Lounges",Has photos,hayatynyc.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)",Mon-Sun 6 pm - 4 am,Dressy,Yes,Street,None,Yes,No,Yes,None,No,None,Yes,No,Free,None,None,Yes,Full Bar,None,Yes,Loud,Yes,None,No,None,None
http://www.yelp.com/biz/pyramid-club-new-york,Pyramid Club,40.725845,-73.984049,3.5,140,"Dance Clubs, Lounges, American (New)",Has photos,thepyramidclub.com,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,No,Street,$,Yes,No,No,None,No,No,No,No,No,None,"Thu, Fri, Sat",No,Full Bar,No,Yes,Average,Yes,Divey,Yes,No,No
http://www.yelp.com/biz/bens-deli-new-york,Ben's Deli,40.722601,-73.983287,4.5,4,"Convenience Stores, Delis",Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Essex St. (J, M, Z)
Delancey St. (F)",None,Casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/asian-express-new-york-2,Asian Express,40.732144,-73.9876029,1.5,9,Chinese,None,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)
Astor Pl (4, 6, 6X)",None,None,Yes,None,$,None,None,None,None,Yes,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/d-lish-pita-manhattan,D Lish Pita,40.7253524,-73.9841795,3.5,18,Middle Eastern,Has photos,None,"['East Village', 'Alphabet City']",None,None,Delivery system,None,None,Unclaimed,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,Yes,None,$,Yes,Yes,No,Has deal,Yes,Yes,No,No,No,None,None,None,No,None,None,Quiet,None,None,No,No,None
http://www.yelp.com/biz/quhnia-restaurant-new-york,Quhnia Restaurant,40.7241385,-73.989912,4.0,2,Restaurants,None,None,['East Village'],None,None,None,None,None,Unclaimed,None,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Broadway - Lafayette St. (B, D, F, M)",None,Casual,None,None,$$,None,None,None,None,None,None,Yes,No,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/waikiki-wallys-new-york,Waikiki Wally's,40.7236867,-73.9874772,2.0,21,Hawaiian,None,waikikiwallys.com,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Delancey St. (F)
Essex St. (J, M, Z)",Mon-Sun 6 pm - 11 pm,Casual,Yes,Street,$$$,Yes,Yes,Yes,None,None,None,None,No,None,None,None,None,Full Bar,None,None,None,None,None,None,None,No
http://www.yelp.com/biz/sals-pizzeria-new-york,Sal's Pizzeria,40.7258723,-73.9834998,3.5,19,Pizza,Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
2 Ave. (F)
Astor Pl (4, 6, 6X)",None,Casual,Yes,Street,$,No,Yes,No,None,Yes,Yes,No,No,Free,None,None,None,No,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/hamptons-marketplace-new-york-2,Hamptons Marketplace,40.730624,-73.9831047,3.0,18,Delis,Has photos,hamptonsmarketplacenyc.com,['East Village'],None,None,Delivery system,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,None,None,$$,None,No,No,Has deal,Yes,Yes,No,None,None,None,None,None,No,None,None,Quiet,None,None,None,None,None
http://www.yelp.com/biz/mango-stand-at-union-square-new-york,Mango Stand at Union Square,40.7339639,-73.9909433,5.0,2,"Fruits & Veggies, Food Stands",Has photos,None,"['Greenwich Village', 'Union Square', 'East Village']",None,None,None,None,None,None,None,"Union Sq - 14 St. (L)
14 St. - Union Sq (4, 5, 6, 6X)
14 St. - Union Sq (N, Q, R)",None,Casual,None,None,None,None,Yes,None,None,None,None,None,None,No,None,None,None,No,None,None,Loud,None,None,None,None,None
http://www.yelp.com/biz/billy-hurricanes-new-york,Billy Hurricane's,40.7222147,-73.983011,3.5,55,"Cajun/Creole, Dive Bars",Has photos,billyhurricanes.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,Unclaimed,Has Elites,"Essex St. (J, M, Z)
Delancey St. (F)
2 Ave. (F)",Fri 4 pm - 4 am,Casual,Yes,Street,$$,Yes,No,Yes,None,No,No,Yes,No,No,Late Night,"Fri, Sat",Yes,Full Bar,Outdoor Area/ Patio Only,No,Loud,No,"Divey, Casual",Yes,Yes,Yes
http://www.yelp.com/biz/the-bagel-cafe-rays-pizza-new-york,The Bagel Cafe - Ray's Pizza,40.7294763,-73.9898663,2.5,24,"Pizza, Delis, Bakeries",Has photos,None,['East Village'],None,None,Delivery system,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",None,Casual,Yes,None,$,Yes,Yes,No,Has deal,No,Yes,No,Yes,No,Late Night,None,None,Beer & Wine Only,None,None,Average,None,None,No,No,None
http://www.yelp.com/biz/amore-pizza-restaurant-new-york-2,Amore Pizza Restaurant,40.7340138,-73.9893325,3.5,5,Pizza,None,None,"['Greenwich Village', 'Union Square', 'Gramercy', 'East Village']",None,None,None,None,None,Unclaimed,Has Elites,"14 St. - Union Sq (4, 5, 6, 6X)
Union Sq - 14 St. (L)
14 St. - Union Sq (N, Q, R)",None,None,None,None,$,None,None,No,None,None,Yes,None,None,None,None,None,None,No,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/joeys-pepperoni-pizza-new-york-2,Joey's Pepperoni Pizza,40.7325079,-73.9853429,3.5,13,Pizza,Has photos,None,"['Gramercy', 'East Village']",None,None,None,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)",None,None,No,None,$,Yes,None,No,None,None,None,No,No,None,None,None,None,None,None,None,None,None,None,No,None,None
http://www.yelp.com/biz/senor-pollo-new-york-3,Senor Pollo,40.730644,-73.9830695,4.0,3,Latin American,Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,Yes,None,$,Yes,Yes,Yes,None,Yes,Yes,Yes,No,No,None,None,None,Beer & Wine Only,None,None,Quiet,None,None,No,Yes,None
http://www.yelp.com/biz/little-pakistan-deli-corp-new-york,Little Pakistan Deli Corp,40.7313321,-73.9856778,3.5,8,Delis,Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)",None,Casual,None,None,$,None,None,None,None,None,Yes,None,No,None,None,None,None,None,None,None,Average,None,None,Yes,None,None
http://www.yelp.com/biz/happy-time-manhattan,Happy Time,40.7302606,-73.9861032,4.5,7,"Dive Bars, Diners",Has photos,happytimenyc.com,['East Village'],None,None,None,None,None,None,None,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)",Mon-Sun 4 pm - 11 pm,None,No,None,$,Yes,No,None,None,None,None,None,None,None,None,"Thu, Fri, Sat",Yes,Beer & Wine Only,No,No,Quiet,No,None,No,None,None
http://www.yelp.com/biz/astor-place-hot-dog-vendor-new-york,Astor Place Hot Dog Vendor,40.7308399,-73.9913666,4.5,2,Food Stands,None,None,['East Village'],None,None,None,None,None,None,None,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
Union Sq - 14 St. (L)",None,Casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,No,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/mini-burger-new-york,Mini Burger,40.7271673,-73.9845623,3.5,7,Burgers,Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,Unclaimed,Has Elites,"1 Ave. (L)
2 Ave. (F)
Astor Pl (4, 6, 6X)",None,Casual,Yes,Street,$,No,Yes,No,None,No,Yes,None,No,No,"Lunch, Late Night",None,None,No,None,None,Quiet,None,Casual,No,None,None
http://www.yelp.com/biz/poppys-new-york,Poppy's,40.7290144,-73.9815211,3.5,6,"Grocery, Convenience Stores, Delis",Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)",None,None,None,None,$$,None,No,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/luis-thai-food-new-york,Lui's Thai Food,40.7252424,-73.9875742,5.0,1,Thai,Has photos,None,['East Village'],None,None,None,None,None,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)",Tue-Sun 4 pm - 11 pm,Casual,Yes,None,None,No,None,No,None,Yes,Yes,No,No,No,None,None,None,No,None,None,None,None,None,None,Yes,Yes
http://www.yelp.com/biz/fern-cliff-delicatessen-new-york,Fern Cliff Delicatessen,40.7316319,-73.9883665,4.0,4,"Convenience Stores, Delis",Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"3 Ave. (L)
Astor Pl (4, 6, 6X)
14 St. - Union Sq (4, 5, 6, 6X)",None,None,Yes,None,$$,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Yes
http://www.yelp.com/biz/taco-box-new-york,Taco Box,40.7267277,-73.9911382,3.5,13,Mexican,Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)
2 Ave. (F)",None,Casual,Yes,Street,$$,Yes,Yes,No,None,Yes,Yes,No,Yes,No,"Dinner, Late Night",None,None,None,None,None,Very Loud,None,None,No,No,None
http://www.yelp.com/biz/subway-new-york-23,Subway,40.7329297,-73.990063,3.0,9,"Sandwiches, Fast Food",Has photos,subway.com,"['Greenwich Village', 'Union Square', 'East Village']",Has menu,None,None,None,None,Unclaimed,Has Elites,"14 St. - Union Sq (4, 5, 6, 6X)
Union Sq - 14 St. (L)
14 St. - Union Sq (N, Q, R)",None,Casual,Yes,None,$,Yes,Yes,No,None,No,Yes,No,No,None,None,None,None,None,None,None,None,None,None,None,None,None
http://www.yelp.com/biz/the-village-joker-new-york,The Village Joker,40.7270239,-73.9837226,4.0,2,"Bars, Burgers",Has photos,None,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
2 Ave. (F)
3 Ave. (L)",None,None,None,None,None,None,None,None,None,None,None,None,No,None,None,None,None,None,None,None,Average,None,None,None,None,None
http://www.yelp.com/biz/papaya-dog-new-york-6,Papaya Dog,40.731628,-73.982732,3.0,96,Hot Dogs,Has photos,None,"['Stuyvesant Town', 'Gramercy', 'East Village']",None,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
14 St. - Union Sq (4, 5, 6, 6X)",None,Casual,Yes,Street,$,Yes,Yes,No,None,No,Yes,No,No,No,Late Night,None,None,No,None,None,Average,None,"Divey, Casual",No,No,Yes
